"","epi_ctry","epi_subj","question","response","question_text"
"273","Ghana",40654,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"274","Ghana",40660,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"275","Ghana",40668,"epi_2_16",NA,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"276","Ghana",40708,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"277","Ghana",40717,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"278","Ghana",40719,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"279","Ghana",40721,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"280","Ghana",40723,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"281","Ghana",40725,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"282","Ghana",40727,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"283","Ghana",40729,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"284","Ghana",40731,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"285","Ghana",40733,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"286","Ghana",40735,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"287","Ghana",40780,"epi_2_16",1,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"288","Ghana",40782,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"289","Ghana",40784,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"290","Ghana",40786,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"291","Ghana",40788,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"292","Ghana",40790,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"293","Ghana",40792,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"294","Ghana",40794,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"295","Ghana",40737,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"296","Ghana",40739,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"297","Ghana",40741,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"298","Ghana",40743,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"299","Ghana",40745,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"300","Ghana",40747,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"301","Ghana",40751,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"302","Ghana",40753,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"303","Ghana",40755,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"304","Ghana",40796,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"305","Ghana",40757,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"306","Ghana",40759,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"307","Ghana",40798,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"308","Ghana",40761,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"309","Ghana",40763,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"310","Ghana",40765,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"311","Ghana",40767,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"312","Ghana",40769,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"313","Ghana",40771,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"314","Ghana",40773,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"315","Ghana",40775,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"316","Ghana",40777,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"317","Ghana",40800,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"318","Ghana",40779,"epi_2_16",1,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"319","Ghana",40781,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"320","Ghana",40783,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"321","Ghana",40785,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"322","Ghana",40787,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"323","Ghana",40789,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"324","Ghana",40791,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
"325","Ghana",40793,"epi_2_16",0,"16. Some people find that sometimes another being will enter their body. Has this ever happened to you?"
