"","epi_ctry","epi_subj","question","response","question_text"
"164","Ghana",40607,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"165","Ghana",40608,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"166","Ghana",40609,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"167","Ghana",40611,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"168","Ghana",40613,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"169","Ghana",40615,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"170","Ghana",40612,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"171","Ghana",40619,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"172","Ghana",40621,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"173","Ghana",40614,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"174","Ghana",40623,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"175","Ghana",40625,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"176","Ghana",40627,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"177","Ghana",40629,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"178","Ghana",40631,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"179","Ghana",40618,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"180","Ghana",40633,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"181","Ghana",40620,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"182","Ghana",40622,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"183","Ghana",40624,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"184","Ghana",40626,"epi_2_22",0,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
"185","Ghana",40628,"epi_2_22",1,"22. Now I'm going to ask you about some other experiences. Some people have heard what seems to be a voice when they are alone, sometimes just on the edge of awareness. Has anything like that happened to you?"
